,Date,start time,Activity,end time,duration
948,2010-12-22,15:31:29.47281,Relax,15:39:08.438239,0 days 00:07:38.965429000
949,2010-12-22,15:41:57.911671,Meal_Preparation,17:00:41.682841,0 days 00:18:04.669433000
950,2010-12-22,17:00:58.084295,Relax,00:03:02.501645,0 days 00:37:15.359740000
951,2010-12-23,00:03:39.304706,Sleeping,00:31:10.540051,0 days 00:27:31.235345000
952,2010-12-23,00:31:16.933842,Bed_to_Toilet,00:34:16.01146,0 days 00:01:36.234008000
953,2010-12-23,00:34:48.69933,Sleeping,05:09:59.104151,0 days 04:35:10.404821000
954,2010-12-23,05:10:06.935119,Bed_to_Toilet,05:12:46.859771,0 days 00:02:39.924652000
955,2010-12-23,05:13:04.494835,Sleeping,06:56:58.340651,0 days 01:43:53.845816000
956,2010-12-23,07:02:22.26077,Meal_Preparation,07:15:27.266802,0 days 00:13:05.006032000
957,2010-12-23,07:15:54.410497,Relax,07:31:09.144069,0 days 00:15:14.733572000
958,2010-12-23,08:49:42.223337,Leave_Home,08:49:45.475477,0 days 00:00:03.252140000
959,2010-12-23,11:10:22.844398,Enter_Home,11:10:26.879046,0 days 00:00:04.034648000
960,2010-12-23,11:16:48.985376,Meal_Preparation,12:10:03.75994,0 days 00:10:35.060955000
961,2010-12-23,12:11:07.556641,Relax,12:27:46.40265,0 days 00:16:38.846009000
962,2010-12-23,14:31:17.946936,Leave_Home,14:31:21.42076,0 days 00:00:03.473824000
963,2010-12-23,15:32:46.531681,Enter_Home,15:33:00.450409,0 days 00:00:13.918728000
964,2010-12-23,15:36:33.152805,Meal_Preparation,15:48:38.690519,0 days 00:12:05.537714000
965,2010-12-23,15:50:29.755502,Relax,16:55:21.996498,0 days 00:18:47.838704000
966,2010-12-23,17:12:59.981895,Meal_Preparation,17:21:00.413401,0 days 00:08:00.431506000
967,2010-12-23,18:25:52.741221,Relax,18:56:17.624288,0 days 00:30:24.883067000
968,2010-12-23,18:57:42.388934,Meal_Preparation,19:06:25.929418,0 days 00:08:43.540484000
969,2010-12-23,19:16:42.453588,Relax,22:27:05.591569,0 days 00:05:25.220696000
970,2010-12-23,22:38:08.681103,Sleeping,03:22:27.511159,0 days 04:44:18.830056000
971,2010-12-24,03:22:37.36401,Bed_to_Toilet,03:25:13.181202,0 days 00:02:35.817192000
972,2010-12-24,03:25:20.234466,Sleeping,06:38:50.774554,0 days 03:13:30.540088000
973,2010-12-24,06:39:51.383011,Meal_Preparation,06:58:58.069846,0 days 00:06:31.893102000
974,2010-12-24,06:59:11.680226,Relax,07:14:33.533466,0 days 00:15:21.853240000
975,2010-12-24,08:14:27.331588,Leave_Home,08:14:29.854827,0 days 00:00:02.523239000
976,2010-12-24,11:59:09.412084,Enter_Home,11:59:13.541154,0 days 00:00:04.129070000
977,2010-12-24,12:03:50.94247,Meal_Preparation,13:29:29.16201,0 days 01:25:38.219540000
978,2010-12-24,13:29:36.976125,Relax,13:50:19.474116,0 days 00:06:51.376628000
979,2010-12-24,13:51:36.21137,Meal_Preparation,14:50:01.264337,0 days 00:06:26.458121000
980,2010-12-24,14:52:51.705619,Relax,15:04:39.532295,0 days 00:04:43.106778000
981,2010-12-24,15:04:42.316397,Meal_Preparation,15:13:25.533534,0 days 00:08:43.217137000
982,2010-12-24,15:42:26.04939,Work,16:05:12.925985,0 days 00:22:46.876595000
983,2010-12-24,16:49:28.320588,Meal_Preparation,16:54:51.618848,0 days 00:05:23.298260000
984,2010-12-24,17:13:30.122116,Leave_Home,17:13:35.764157,0 days 00:00:05.642041000
985,2010-12-24,23:07:30.518142,Enter_Home,23:07:39.133181,0 days 00:00:08.615039000
986,2010-12-24,23:25:56.571024,Relax,23:31:12.314922,0 days 00:05:15.743898000
987,2010-12-24,23:41:13.556028,Sleeping,05:57:25.358222,0 days 06:16:11.802194000
988,2010-12-25,06:04:24.923383,Meal_Preparation,06:18:18.811853,0 days 00:02:43.050987000
989,2010-12-25,06:48:56.604941,Leave_Home,06:49:27.067132,0 days 00:00:30.462191000
990,2010-12-25,09:37:58.907683,Enter_Home,09:38:02.429631,0 days 00:00:03.521948000
991,2010-12-25,09:38:40.37527,Relax,10:02:13.209749,0 days 00:02:43.804504000
992,2010-12-25,10:14:10.361473,Meal_Preparation,11:20:41.12258,0 days 00:40:26.473095000
993,2010-12-25,11:25:56.301047,Relax,12:36:37.106324,0 days 00:43:04.226095000
994,2010-12-25,14:15:10.333533,Work,14:45:22.84901,0 days 00:09:57.911236000
995,2010-12-25,14:48:17.298212,Leave_Home,14:48:21.911816,0 days 00:00:04.613604000
996,2010-12-25,14:48:24.645764,Enter_Home,14:48:26.49602,0 days 00:00:01.850256000
997,2010-12-25,14:52:02.689192,Leave_Home,14:52:07.131922,0 days 00:00:04.442730000
998,2010-12-25,15:43:55.436881,Enter_Home,15:44:00.78407,0 days 00:00:05.347189000
999,2010-12-25,15:56:23.328678,Meal_Preparation,16:10:21.773866,0 days 00:09:34.616550000
1000,2010-12-25,16:12:09.128323,Relax,17:32:59.986547,0 days 00:03:13.177087000
1001,2010-12-25,17:36:14.828317,Meal_Preparation,17:42:15.586987,0 days 00:06:00.758670000
1002,2010-12-25,17:46:46.823689,Relax,23:13:19.804813,0 days 01:54:36.192424000
1003,2010-12-25,23:20:57.861999,Sleeping,04:54:03.233733,0 days 05:33:05.371734000
1004,2010-12-26,04:54:15.425101,Bed_to_Toilet,05:00:57.135802,0 days 00:06:41.710701000
1005,2010-12-26,05:01:03.736585,Sleeping,05:56:47.12605,0 days 00:55:43.389465000
1006,2010-12-26,06:03:13.643759,Meal_Preparation,06:11:27.356215,0 days 00:08:13.712456000
1007,2010-12-26,06:11:32.141765,Relax,06:15:30.660735,0 days 00:03:58.518970000
1008,2010-12-26,06:15:36.021766,Meal_Preparation,06:18:21.397235,0 days 00:02:45.375469000
1009,2010-12-26,06:18:26.191118,Relax,10:15:25.424649,0 days 00:31:47.079709000
1010,2010-12-26,10:28:19.166059,Meal_Preparation,10:37:21.388602,0 days 00:09:02.222543000
1011,2010-12-26,10:45:06.382559,Relax,11:31:56.814605,0 days 00:06:35.757936000
1012,2010-12-26,11:53:52.361951,Work,12:16:53.782916,0 days 00:23:01.420965000
1013,2010-12-26,12:17:40.211485,Relax,13:59:23.939202,0 days 00:03:46.312965000
1014,2010-12-26,14:27:11.769296,Leave_Home,14:27:15.921394,0 days 00:00:04.152098000
1015,2010-12-26,14:31:37.611958,Enter_Home,14:31:41.895252,0 days 00:00:04.283294000
1016,2010-12-26,14:53:57.858691,Leave_Home,14:54:03.421493,0 days 00:00:05.562802000
1017,2010-12-26,18:16:55.498871,Enter_Home,18:17:06.632106,0 days 00:00:11.133235000
1018,2010-12-26,18:41:18.940493,Relax,21:53:49.258951,0 days 00:50:05.214870000
1019,2010-12-26,22:11:16.260572,Sleeping,08:57:39.329977,0 days 10:46:23.069405000
1020,2010-12-27,09:11:17.165455,Meal_Preparation,09:20:12.759477,0 days 00:08:55.594022000
1021,2010-12-27,09:31:07.530653,Relax,11:04:11.55104,0 days 00:38:50.301838000
1022,2010-12-27,11:16:46.374636,Meal_Preparation,11:29:44.90942,0 days 00:12:58.534784000
1023,2010-12-27,12:19:40.551617,Relax,12:28:21.929834,0 days 00:08:41.378217000
1024,2010-12-27,13:01:04.193557,Leave_Home,13:01:18.2551,0 days 00:00:14.061543000
1025,2010-12-27,15:02:09.25352,Enter_Home,15:02:13.677146,0 days 00:00:04.423626000
1026,2010-12-27,15:51:41.453461,Leave_Home,15:51:44.357496,0 days 00:00:02.904035000
1027,2010-12-27,15:53:10.68491,Enter_Home,15:53:24.782935,0 days 00:00:14.098025000
1028,2010-12-27,17:25:59.695195,Meal_Preparation,18:52:11.791035,0 days 00:07:48.360891000
1029,2010-12-27,23:18:18.0092,Relax,00:21:47.454443,0 days 01:03:29.445243000
1030,2010-12-28,00:28:42.188946,Relax,00:32:36.999581,0 days 00:03:54.810635000
1031,2010-12-28,00:40:59.276321,Sleeping,06:29:21.47112,0 days 03:32:34.638155000
1032,2010-12-28,08:39:46.064274,Meal_Preparation,08:56:40.632668,0 days 00:04:18.294593000
1033,2010-12-28,08:56:56.597942,Relax,09:13:37.28275,0 days 00:16:40.684808000
1034,2010-12-28,09:13:37.800537,Meal_Preparation,09:20:04.548154,0 days 00:06:26.747617000
1035,2010-12-28,09:25:46.13525,Relax,10:17:22.479833,0 days 00:16:58.653064000
1036,2010-12-28,10:18:05.950462,Meal_Preparation,10:42:06.195288,0 days 00:24:00.244826000
1037,2010-12-28,10:44:15.794903,Eating,10:47:23.865511,0 days 00:03:08.070608000
1038,2010-12-28,11:01:26.309823,Work,11:03:07.343453,0 days 00:01:41.033630000
1039,2010-12-28,11:33:21.032834,Relax,11:35:36.874258,0 days 00:02:15.841424000
1040,2010-12-28,11:58:03.031126,Meal_Preparation,12:56:00.658775,0 days 00:16:38.328093000
1041,2010-12-28,12:58:09.333477,Eating,13:11:23.064464,0 days 00:13:13.730987000
1042,2010-12-28,13:50:29.090391,Relax,15:46:53.931558,0 days 00:17:57.589065000
1043,2010-12-28,15:51:27.135539,Meal_Preparation,16:02:43.778617,0 days 00:11:16.643078000
1044,2010-12-28,16:14:03.265525,Relax,19:13:03.313054,0 days 00:17:48.354137000
1045,2010-12-28,19:20:24.792907,Meal_Preparation,19:27:52.021581,0 days 00:07:27.228674000
1046,2010-12-28,19:28:10.702743,Relax,23:52:46.344679,0 days 00:18:00.176662000
1047,2010-12-28,23:56:04.944623,Sleeping,04:24:07.480304,0 days 04:28:02.535681000
1048,2010-12-29,04:24:15.699653,Bed_to_Toilet,04:26:47.921024,0 days 00:02:32.221371000
1049,2010-12-29,04:26:51.754006,Sleeping,06:57:29.84749,0 days 02:30:38.093484000
1050,2010-12-29,07:11:09.863305,Meal_Preparation,07:24:00.368513,0 days 00:07:09.418803000
1051,2010-12-29,07:26:37.025241,Relax,08:41:13.861756,0 days 00:18:21.299489000
1052,2010-12-29,09:41:16.941299,Meal_Preparation,09:57:29.567226,0 days 00:16:12.625927000
1053,2010-12-29,10:07:34.763833,Relax,11:49:16.739961,0 days 00:47:02.683055000
1054,2010-12-29,12:22:46.658403,Meal_Preparation,12:49:03.332021,0 days 00:26:16.673618000
1055,2010-12-29,13:02:21.102039,Relax,17:35:59.614164,0 days 00:06:31.454631000
1056,2010-12-29,18:04:04.729686,Meal_Preparation,18:13:35.655793,0 days 00:09:30.926107000
1057,2010-12-29,18:44:59.291761,Relax,23:45:02.09566,0 days 01:24:32.790190000
1058,2010-12-31,00:46:51.542937,Sleeping,07:01:15.611154,0 days 00:25:03.379252000
1059,2010-12-31,07:03:59.478766,Meal_Preparation,07:14:53.848233,0 days 00:10:54.369467000
1060,2010-12-31,07:15:11.007568,Relax,07:25:34.176427,0 days 00:10:23.168859000
1061,2010-12-31,08:30:15.993645,Leave_Home,08:30:22.659639,0 days 00:00:06.665994000
1062,2010-12-31,13:52:11.03139,Enter_Home,13:52:15.112253,0 days 00:00:04.080863000
1063,2010-12-31,14:00:13.200101,Relax,14:06:03.705175,0 days 00:05:50.505074000
1064,2010-12-31,14:06:09.289421,Meal_Preparation,14:13:33.504355,0 days 00:05:41.053046000
1065,2010-12-31,14:13:35.894934,Housekeeping,14:38:00.749852,0 days 00:24:24.854918000
1066,2010-12-31,14:42:20.489741,Relax,18:53:04.424753,0 days 00:06:11.510822000
1067,2010-12-31,18:53:08.101394,Meal_Preparation,19:11:37.767313,0 days 00:18:29.665919000
1068,2010-12-31,19:11:49.621875,Relax,19:14:58.062059,0 days 00:03:08.440184000
1069,2010-12-31,19:23:33.87396,Meal_Preparation,19:30:55.298957,0 days 00:07:21.424997000
1070,2010-12-31,19:33:13.48178,Relax,20:20:32.312792,0 days 00:10:29.867906000
1071,2010-12-31,20:25:15.07346,Meal_Preparation,20:26:13.653327,0 days 00:00:58.579867000
1072,2010-12-31,20:26:32.379598,Eating,21:04:03.838592,0 days 00:37:31.458994000
1073,2010-12-31,21:15:57.616239,Relax,01:03:36.698316,0 days 01:05:43.626841000
1074,2011-01-01,01:13:49.913499,Sleeping,06:15:43.804604,0 days 05:01:53.891105000
1075,2011-01-01,06:15:55.528866,Bed_to_Toilet,06:18:23.293976,0 days 00:02:27.765110000
1076,2011-01-01,06:18:36.946641,Sleeping,10:38:00.078859,0 days 04:19:23.132218000
1077,2011-01-01,10:53:54.104185,Meal_Preparation,11:15:15.686402,0 days 00:08:50.769553000
1078,2011-01-01,11:15:19.424739,Relax,11:51:04.701937,0 days 00:35:45.277198000
1079,2011-01-01,11:55:22.167632,Meal_Preparation,11:57:45.822876,0 days 00:00:33.684740000
1080,2011-01-01,11:59:04.692108,Eating,12:05:06.485168,0 days 00:06:01.793060000
1081,2011-01-01,12:05:10.639151,Wash_Dishes,12:07:03.899128,0 days 00:01:53.259977000
1082,2011-01-01,12:36:16.857605,Relax,14:37:29.965912,0 days 00:04:08.238640000
1083,2011-01-01,14:42:15.552276,Meal_Preparation,14:42:44.19499,0 days 00:00:28.642714000
1084,2011-01-01,14:56:22.312993,Eating,15:14:40.719842,0 days 00:18:18.406849000
1085,2011-01-01,16:04:59.422589,Relax,17:11:10.714899,0 days 01:06:11.292310000
1086,2011-01-01,17:15:44.395454,Housekeeping,17:24:45.95721,0 days 00:09:01.561756000
1087,2011-01-01,17:42:53.456364,Relax,18:04:23.452414,0 days 00:21:29.996050000
1088,2011-01-01,18:13:06.383581,Eating,18:20:25.779567,0 days 00:07:19.395986000
1089,2011-01-01,18:35:54.309319,Relax,00:10:11.296316,0 days 00:50:57.885043000
1090,2011-01-02,00:16:41.664833,Sleeping,05:42:38.761127,0 days 05:25:57.096294000
1091,2011-01-02,05:42:42.581676,Bed_to_Toilet,05:45:15.185803,0 days 00:02:32.604127000
1092,2011-01-02,05:45:24.234037,Sleeping,05:57:39.985184,0 days 00:12:15.751147000
1093,2011-01-02,06:04:37.929043,Meal_Preparation,06:18:43.037145,0 days 00:05:39.555222000
1094,2011-01-02,06:18:56.393386,Relax,07:54:10.970757,0 days 00:08:48.426729000
1095,2011-01-02,08:12:33.82452,Leave_Home,08:12:39.329771,0 days 00:00:05.505251000
1096,2011-01-02,08:13:59.964013,Enter_Home,08:14:03.536872,0 days 00:00:03.572859000
1097,2011-01-02,08:16:31.873599,Leave_Home,08:16:36.953474,0 days 00:00:05.079875000
1098,2011-01-02,12:14:37.378682,Enter_Home,12:14:42.213738,0 days 00:00:04.835056000
1099,2011-01-02,12:23:06.377763,Leave_Home,12:23:11.003403,0 days 00:00:04.625640000
1100,2011-01-02,12:27:01.066881,Enter_Home,12:27:05.34628,0 days 00:00:04.279399000
1101,2011-01-02,12:29:27.76057,Relax,13:06:08.744747,0 days 00:36:40.984177000
1102,2011-01-02,13:44:35.473019,Leave_Home,13:44:39.756731,0 days 00:00:04.283712000
1103,2011-01-02,16:00:59.730306,Enter_Home,16:01:03.314921,0 days 00:00:03.584615000
1104,2011-01-02,16:04:15.245723,Relax,16:36:08.640552,0 days 00:12:51.991791000
1105,2011-01-02,16:36:15.733686,Meal_Preparation,16:52:57.944774,0 days 00:10:08.325213000
1106,2011-01-02,16:53:02.647683,Relax,18:32:17.055896,0 days 01:18:37.530784000
1107,2011-01-02,20:25:15.301382,Meal_Preparation,20:28:53.730011,0 days 00:03:38.428629000
1108,2011-01-02,20:29:44.854002,Eating,20:33:50.071379,0 days 00:04:05.217377000
1109,2011-01-02,21:21:20.603447,Relax,23:45:04.865182,0 days 01:05:19.285058000
1110,2011-01-03,00:02:56.925266,Relax,00:20:11.931095,0 days 00:17:15.005829000
1111,2011-01-03,00:22:30.081303,Sleeping,08:40:16.401941,0 days 08:17:46.320638000
1112,2011-01-03,08:50:45.372352,Meal_Preparation,09:03:06.035541,0 days 00:12:20.663189000
1113,2011-01-03,09:03:12.758493,Relax,09:32:44.671218,0 days 00:18:16.655057000
1114,2011-01-03,10:57:39.171555,Meal_Preparation,10:59:55.133911,0 days 00:02:15.962356000
1115,2011-01-03,11:00:20.781467,Eating,11:06:15.232474,0 days 00:05:54.451007000
1116,2011-01-03,11:06:55.131029,Wash_Dishes,11:13:33.802849,0 days 00:06:38.671820000
1117,2011-01-03,12:01:18.878127,Relax,13:01:48.850227,0 days 01:00:29.972100000
1118,2011-01-03,14:12:07.769143,Leave_Home,14:12:12.889319,0 days 00:00:05.120176000
1119,2011-01-03,14:15:45.736816,Enter_Home,14:15:50.092422,0 days 00:00:04.355606000
1120,2011-01-03,14:16:20.502278,Leave_Home,14:16:24.719478,0 days 00:00:04.217200000
1121,2011-01-03,15:49:17.309139,Enter_Home,15:49:22.871952,0 days 00:00:05.562813000
1122,2011-01-03,15:52:23.342999,Meal_Preparation,16:15:36.271649,0 days 00:01:53.021897000
1123,2011-01-03,16:16:40.977517,Relax,00:06:59.546043,0 days 00:06:38.050256000
1124,2011-01-05,00:08:56.78724,Sleeping,05:54:16.545085,0 days 05:45:19.757845000
1125,2011-01-05,05:54:23.582746,Bed_to_Toilet,05:56:58.903017,0 days 00:02:35.320271000
1126,2011-01-05,05:57:19.980014,Sleeping,08:03:37.741302,0 days 02:06:17.761288000
1127,2011-01-05,08:07:51.96307,Meal_Preparation,08:40:27.06375,0 days 00:13:04.787605000
1128,2011-01-05,08:41:15.765182,Relax,09:40:36.028047,0 days 00:46:29.220019000
1129,2011-01-05,09:56:10.279945,Meal_Preparation,09:59:47.635197,0 days 00:03:37.355252000
1130,2011-01-05,09:59:53.500138,Eating,10:06:34.039765,0 days 00:06:40.539627000
1131,2011-01-05,11:36:38.973824,Leave_Home,11:36:43.264489,0 days 00:00:04.290665000
1132,2011-01-05,14:09:31.913802,Enter_Home,14:09:36.779142,0 days 00:00:04.865340000
1133,2011-01-05,14:48:34.584442,Relax,15:47:37.881467,0 days 00:04:06.776590000
1134,2011-01-05,15:56:23.971309,Leave_Home,15:56:24.549492,0 days 00:00:00.578183000
1135,2011-01-05,19:40:44.182258,Enter_Home,19:40:50.041471,0 days 00:00:05.859213000
1136,2011-01-05,19:42:28.191836,Relax,22:23:38.385547,0 days 00:06:50.980716000
1137,2011-01-05,22:42:22.592852,Sleeping,06:57:23.167774,0 days 08:15:00.574922000
1138,2011-01-06,06:59:53.975199,Meal_Preparation,07:18:22.012915,0 days 00:09:00.197984000
1139,2011-01-06,07:21:27.321835,Relax,07:41:50.915198,0 days 00:20:23.593363000
1140,2011-01-06,08:44:26.232747,Leave_Home,08:44:31.796798,0 days 00:00:05.564051000
1141,2011-01-06,10:17:50.907785,Enter_Home,10:17:54.584772,0 days 00:00:03.676987000
1142,2011-01-06,10:22:21.685594,Meal_Preparation,10:23:12.181746,0 days 00:00:50.496152000
1143,2011-01-06,10:23:15.374126,Eating,10:27:53.429678,0 days 00:04:38.055552000
1144,2011-01-06,10:33:45.103816,Leave_Home,10:33:49.650673,0 days 00:00:04.546857000
1145,2011-01-06,13:28:57.94587,Enter_Home,13:29:02.409776,0 days 00:00:04.463906000
1146,2011-01-06,13:30:27.808236,Meal_Preparation,13:35:06.171279,0 days 00:04:38.363043000
1147,2011-01-06,13:38:33.636906,Relax,19:21:25.721042,0 days 00:12:55.974671000
1148,2011-01-06,19:21:36.762509,Meal_Preparation,19:32:40.586724,0 days 00:02:56.863151000
1149,2011-01-06,19:32:47.049499,Relax,00:18:29.213842,0 days 00:26:49.165231000
1150,2011-01-07,00:26:38.560184,Sleeping,07:15:09.447427,0 days 06:48:30.887243000
1151,2011-01-07,07:15:23.726204,Bed_to_Toilet,07:18:47.609036,0 days 00:03:23.882832000
1152,2011-01-07,07:18:56.546288,Sleeping,08:14:57.635824,0 days 00:56:01.089536000
1153,2011-01-07,08:17:36.689154,Meal_Preparation,08:30:56.790416,0 days 00:13:20.101262000
1154,2011-01-07,08:31:43.589585,Relax,10:10:02.403559,0 days 00:13:09.581618000
1155,2011-01-07,10:36:07.804828,Meal_Preparation,10:48:11.764873,0 days 00:03:47.036600000
1156,2011-01-07,10:48:23.850055,Eating,10:53:49.475176,0 days 00:05:25.625121000
1157,2011-01-07,11:46:20.403821,Leave_Home,11:46:25.176645,0 days 00:00:04.772824000
1158,2011-01-07,15:48:17.471585,Enter_Home,15:48:24.373825,0 days 00:00:06.902240000
1159,2011-01-07,16:02:00.088211,Meal_Preparation,16:20:28.952134,0 days 00:18:28.863923000
1160,2011-01-07,16:21:04.108161,Relax,16:30:42.300949,0 days 00:09:38.192788000
1161,2011-01-07,16:31:01.989502,Meal_Preparation,16:34:28.270489,0 days 00:03:26.280987000
1162,2011-01-07,16:34:31.105803,Relax,18:50:06.971487,0 days 00:16:29.124675000
1163,2011-01-07,18:50:22.15609,Meal_Preparation,19:22:37.780859,0 days 00:02:29.188520000
1164,2011-01-07,19:23:02.190492,Relax,19:28:48.649328,0 days 00:05:46.458836000
1165,2011-01-07,19:28:51.004648,Meal_Preparation,19:31:22.825623,0 days 00:02:31.820975000
1166,2011-01-07,19:39:48.879041,Relax,00:23:28.37527,0 days 00:13:56.874681000
1167,2011-01-08,00:32:46.319214,Sleeping,05:49:52.054709,0 days 05:17:05.735495000
1168,2011-01-08,05:50:03.391941,Bed_to_Toilet,05:53:16.924063,0 days 00:03:13.532122000
1169,2011-01-08,05:53:42.43498,Sleeping,09:31:29.409224,0 days 03:37:46.974244000
1170,2011-01-08,09:34:08.751677,Meal_Preparation,09:57:02.63693,0 days 00:08:26.912229000
1171,2011-01-08,09:57:06.412084,Relax,10:17:51.409821,0 days 00:20:44.997737000
1172,2011-01-08,10:17:56.752728,Meal_Preparation,10:23:22.080837,0 days 00:05:25.328109000
1173,2011-01-08,10:23:36.757882,Relax,11:04:15.296735,0 days 00:40:38.538853000
1174,2011-01-08,13:10:09.721219,Meal_Preparation,13:20:49.800138,0 days 00:10:40.078919000
1175,2011-01-08,13:24:24.643547,Eating,13:38:35.985646,0 days 00:14:11.342099000
1176,2011-01-08,13:38:41.004501,Relax,15:33:44.530047,0 days 00:37:22.573286000
1177,2011-01-08,15:38:13.744625,Meal_Preparation,15:48:17.077774,0 days 00:10:03.333149000
1178,2011-01-08,15:52:47.80741,Relax,16:11:05.841027,0 days 00:18:18.033617000
1179,2011-01-08,16:30:17.950134,Housekeeping,16:35:22.574459,0 days 00:05:04.624325000
1180,2011-01-08,16:36:14.575048,Relax,23:24:17.179492,0 days 00:43:44.826451000
1181,2011-01-08,23:29:20.285497,Sleeping,05:30:39.730395,0 days 06:01:19.444898000
1182,2011-01-09,05:30:45.822447,Bed_to_Toilet,05:34:00.497681,0 days 00:03:14.675234000
1183,2011-01-09,05:34:06.133122,Sleeping,08:04:24.011465,0 days 02:30:17.878343000
1184,2011-01-09,08:33:34.95206,Meal_Preparation,08:44:48.023986,0 days 00:03:46.122128000
1185,2011-01-09,08:44:49.052306,Relax,10:02:51.17065,0 days 00:16:52.696180000
1186,2011-01-09,10:07:45.804676,Meal_Preparation,10:14:41.603365,0 days 00:06:55.798689000
1187,2011-01-09,10:14:44.981221,Eating,10:21:39.192655,0 days 00:06:54.211434000
1188,2011-01-09,10:44:21.302298,Meal_Preparation,10:51:05.28104,0 days 00:06:43.978742000
1189,2011-01-09,10:51:10.401914,Relax,11:01:14.486132,0 days 00:10:04.084218000
1190,2011-01-09,11:01:19.934622,Wash_Dishes,11:29:52.097132,0 days 00:28:32.162510000
1191,2011-01-09,11:37:31.780308,Relax,15:42:40.440554,0 days 01:09:11.688266000
