,Date,start time,Activity,end time
1916,2011-01-10,10:20:29.809419,Enter_Home,10:20:34.235721
1917,2011-01-10,11:32:27.250037,Leave_Home,11:32:35.735468
1918,2011-01-10,13:38:47.957423,Enter_Home,13:38:53.487503
1919,2011-01-10,14:25:58.228878,Leave_Home,14:26:02.1095
1920,2011-01-10,19:16:53.156967,Enter_Home,19:16:59.251491
1921,2011-01-10,19:18:49.965432,Meal_Preparation,20:02:56.646562
1924,2011-01-10,20:03:03.629399,Relax,00:03:25.083804
1927,2011-01-11,00:19:01.491722,Sleeping,06:06:40.285771
1928,2011-01-11,06:06:48.906446,Bed_to_Toilet,06:10:18.398057
1929,2011-01-11,06:10:23.585627,Sleeping,08:56:21.36542
1930,2011-01-11,08:56:46.985014,Relax,09:04:22.361201
1931,2011-01-11,09:06:35.562836,Meal_Preparation,09:21:39.683461
1934,2011-01-11,09:21:43.340739,Relax,09:52:59.614603
1937,2011-01-11,10:02:52.46541,Meal_Preparation,10:10:55.269779
1939,2011-01-11,10:11:00.286242,Eating,10:22:24.854118
1940,2011-01-11,11:33:42.685709,Leave_Home,11:33:48.018389
1941,2011-01-11,14:07:39.623476,Enter_Home,14:07:44.504397
1942,2011-01-11,14:15:04.232841,Relax,14:23:19.849134
1943,2011-01-11,14:27:33.501797,Meal_Preparation,14:39:00.622121
1945,2011-01-11,14:40:41.880865,Eating,14:44:10.69657
1946,2011-01-11,14:49:37.195044,Leave_Home,14:49:41.741037
1947,2011-01-11,15:08:19.134772,Enter_Home,15:08:19.722433
1948,2011-01-11,15:23:04.788367,Relax,16:23:11.022753
1951,2011-01-11,16:57:27.70213,Leave_Home,16:57:36.74716
1952,2011-01-11,17:27:56.587331,Enter_Home,17:28:00.036806
1953,2011-01-11,17:34:19.202025,Meal_Preparation,17:57:01.553114
1955,2011-01-11,17:57:07.410118,Relax,19:26:49.478869
1959,2011-01-11,19:26:55.391644,Wash_Dishes,19:31:30.54199
1960,2011-01-11,19:32:03.216992,Relax,23:52:50.476
1965,2011-01-12,00:07:13.812782,Sleeping,08:19:22.348419
1966,2011-01-12,08:28:28.919508,Meal_Preparation,08:39:11.20481
1968,2011-01-12,08:39:43.40618,Relax,10:00:23.814281
1972,2011-01-12,10:12:43.743554,Meal_Preparation,10:20:07.466369
1974,2011-01-12,10:20:17.42454,Eating,10:25:25.903836
1975,2011-01-12,11:29:17.959832,Leave_Home,11:29:22.534983
1976,2011-01-12,14:06:42.453911,Enter_Home,14:06:47.154709
1977,2011-01-12,14:07:44.900023,Relax,14:17:58.33206
1978,2011-01-12,14:28:59.750226,Meal_Preparation,14:38:12.248845
1980,2011-01-12,14:44:59.095811,Relax,15:13:14.179922
1981,2011-01-12,15:13:35.20715,Wash_Dishes,15:21:59.060745
1982,2011-01-12,15:23:02.876908,Work,16:09:36.119204
1983,2011-01-12,16:57:28.73526,Relax,17:07:07.715085
1984,2011-01-12,17:11:59.6928,Leave_Home,17:12:07.102651
1985,2011-01-12,20:38:34.73561,Enter_Home,20:38:34.815884
1986,2011-01-12,20:39:02.994444,Relax,23:00:58.900931
1989,2011-01-12,23:23:17.468271,Sleeping,07:03:17.820037
1990,2011-01-13,07:09:22.841171,Meal_Preparation,07:17:37.53596
1992,2011-01-13,07:17:42.83059,Relax,07:35:48.180502
1993,2011-01-13,08:39:18.326469,Leave_Home,08:39:22.518398
1994,2011-01-13,10:28:13.820292,Enter_Home,10:28:18.024088
1995,2011-01-13,10:34:27.301993,Meal_Preparation,10:40:21.912064
1997,2011-01-13,10:43:34.138422,Eating,11:06:34.802468
1998,2011-01-13,11:31:58.601333,Leave_Home,11:32:03.585644
1999,2011-01-13,13:39:15.738976,Enter_Home,13:39:19.756275
2000,2011-01-13,13:47:46.933409,Meal_Preparation,13:57:44.375388
2001,2011-01-13,14:02:51.945815,Relax,18:06:59.270308
2008,2011-01-13,18:07:11.247934,Meal_Preparation,18:25:21.652528
2010,2011-01-13,18:25:27.570971,Relax,18:57:30.56517
2013,2011-01-13,18:57:32.268557,Meal_Preparation,19:01:14.799954
2014,2011-01-13,19:01:40.176156,Relax,22:26:43.019474
2020,2011-01-13,22:48:42.98612,Sleeping,05:37:35.80912
2021,2011-01-14,05:37:44.803408,Bed_to_Toilet,05:40:22.929663
2022,2011-01-14,05:40:35.645616,Sleeping,08:19:59.538776
2023,2011-01-14,08:22:12.998579,Meal_Preparation,08:36:42.372556
2024,2011-01-14,08:41:31.067946,Relax,09:22:09.066045
2027,2011-01-14,09:35:47.56228,Meal_Preparation,09:40:22.06444
2028,2011-01-14,09:42:55.829359,Relax,10:25:25.619695
2029,2011-01-14,10:27:20.117236,Meal_Preparation,10:37:35.839953
2032,2011-01-14,10:37:47.005345,Eating,10:42:19.46918
2033,2011-01-14,11:10:02.200645,Wash_Dishes,11:12:52.203682
2034,2011-01-14,11:19:29.46146,Relax,11:22:16.527599
2035,2011-01-14,11:36:50.53666,Leave_Home,11:36:55.313029
2036,2011-01-14,13:41:07.846428,Enter_Home,13:41:15.280892
2037,2011-01-14,14:08:18.739465,Meal_Preparation,14:19:18.455883
2038,2011-01-14,14:19:23.612457,Relax,16:52:35.641488
2041,2011-01-14,16:55:13.911891,Leave_Home,16:55:18.168485
2042,2011-01-14,17:45:29.407792,Enter_Home,17:45:35.079116
2043,2011-01-14,17:47:10.596348,Meal_Preparation,18:05:56.105068
2045,2011-01-14,18:05:59.936345,Eating,18:22:02.742177
2047,2011-01-14,18:22:07.5562,Relax,18:37:59.045429
2048,2011-01-14,18:41:18.352375,Wash_Dishes,18:47:25.104133
2049,2011-01-14,18:47:28.74024,Relax,00:03:15.65565
2055,2011-01-15,00:06:57.974917,Sleeping,05:44:20.138757
2056,2011-01-15,05:45:02.511422,Bed_to_Toilet,05:48:04.331058
2057,2011-01-15,05:48:11.914675,Sleeping,08:54:30.582013
2058,2011-01-15,08:56:38.412711,Meal_Preparation,09:09:15.97851
2060,2011-01-15,09:28:41.450107,Leave_Home,09:30:33.858948
2061,2011-01-15,11:08:39.437402,Enter_Home,11:08:51.526101
2062,2011-01-15,11:19:26.517132,Work,11:54:35.553246
2063,2011-01-15,11:58:12.252593,Leave_Home,11:58:16.932437
2064,2011-01-15,13:09:31.409942,Enter_Home,13:09:37.704083
2065,2011-01-15,13:25:47.990838,Meal_Preparation,13:49:14.35931
2067,2011-01-15,13:49:24.772305,Relax,16:26:18.23619
2071,2011-01-15,16:29:18.835269,Meal_Preparation,19:16:01.638782
2078,2011-01-15,19:38:16.069177,Relax,19:48:18.36741
2079,2011-01-15,19:48:20.174679,Meal_Preparation,20:17:25.877412
2082,2011-01-15,20:41:43.712716,Relax,22:01:25.206105
2085,2011-01-15,22:11:23.4511,Wash_Dishes,22:14:55.737463
2086,2011-01-15,22:15:06.188129,Relax,23:51:09.507519
2090,2011-01-16,00:01:59.698133,Sleeping,08:34:24.199291
2092,2011-01-16,08:44:00.032517,Meal_Preparation,08:58:06.710323
2094,2011-01-16,09:02:58.323863,Relax,09:28:38.834297
2095,2011-01-16,09:41:21.719321,Leave_Home,09:41:31.867515
2096,2011-01-16,09:53:12.842282,Enter_Home,09:53:31.490008
2097,2011-01-16,10:13:01.195265,Relax,10:20:10.675192
2098,2011-01-16,10:29:28.995913,Meal_Preparation,10:46:16.421168
2100,2011-01-16,10:46:22.971911,Relax,10:57:52.610291
2101,2011-01-16,11:14:02.982021,Meal_Preparation,11:24:08.259433
2102,2011-01-16,11:24:21.669046,Relax,13:10:00.168137
2104,2011-01-16,13:10:03.359387,Meal_Preparation,13:15:12.388663
2105,2011-01-16,13:15:18.049853,Relax,13:19:29.978042
2106,2011-01-16,14:34:59.208064,Meal_Preparation,19:44:55.994255
2111,2011-01-16,19:44:58.489602,Relax,19:57:03.286477
2112,2011-01-16,19:57:05.140657,Meal_Preparation,20:06:36.429931
2114,2011-01-16,20:06:39.973282,Relax,00:17:44.170107
2120,2011-01-17,00:19:11.132628,Sleeping,04:54:30.418843
2121,2011-01-17,04:54:43.686795,Bed_to_Toilet,04:58:52.700297
2122,2011-01-17,04:58:58.511815,Sleeping,08:05:02.606107
2123,2011-01-17,08:05:54.299955,Meal_Preparation,08:19:27.079147
2125,2011-01-17,08:19:36.985365,Relax,09:37:19.268618
2129,2011-01-17,09:46:06.624046,Meal_Preparation,10:47:41.082374
2131,2011-01-17,11:27:11.583389,Eating,12:11:34.373945
2132,2011-01-17,12:39:00.540637,Leave_Home,12:39:03.434452
2133,2011-01-17,15:17:41.578319,Enter_Home,15:17:46.27916
2134,2011-01-17,15:25:34.331237,Meal_Preparation,15:45:40.216505
2135,2011-01-17,15:46:48.049944,Relax,18:29:38.830803
2141,2011-01-17,18:29:42.531256,Meal_Preparation,18:49:50.589566
2142,2011-01-17,18:49:53.522694,Relax,18:54:52.544386
2143,2011-01-17,18:55:12.986368,Meal_Preparation,18:56:36.250084
2144,2011-01-17,18:56:39.721033,Relax,00:27:11.098495
2153,2011-01-18,00:40:35.159025,Sleeping,06:05:45.850891
2154,2011-01-18,06:05:51.510629,Bed_to_Toilet,06:09:37.778618
2156,2011-01-18,06:11:15.087953,Sleeping,08:39:37.573208
2157,2011-01-18,08:44:50.915981,Meal_Preparation,08:58:51.797149
2159,2011-01-18,08:58:57.39851,Relax,09:57:52.578856
2163,2011-01-18,09:58:08.340236,Meal_Preparation,10:06:18.051763
2164,2011-01-18,10:08:44.377322,Eating,10:15:31.551413
2165,2011-01-18,11:08:13.550919,Meal_Preparation,11:13:16.663655
2166,2011-01-18,11:30:43.776024,Leave_Home,11:30:48.028962
2167,2011-01-18,14:32:02.557484,Enter_Home,14:32:07.665254
2168,2011-01-18,14:41:52.410885,Leave_Home,14:41:57.183455
2169,2011-01-18,15:08:21.392944,Enter_Home,15:08:25.734959
2170,2011-01-18,15:13:12.195555,Meal_Preparation,15:46:00.235061
2171,2011-01-18,15:48:06.563157,Relax,16:05:58.401532
2172,2011-01-18,16:38:56.895768,Meal_Preparation,16:46:23.581056
2173,2011-01-18,16:46:27.281975,Relax,16:52:41.267523
2174,2011-01-18,16:52:43.979216,Meal_Preparation,16:59:41.736061
2175,2011-01-18,17:01:38.704428,Relax,17:12:14.143021
2176,2011-01-18,17:12:17.372042,Meal_Preparation,17:19:38.258244
2177,2011-01-18,17:19:42.584236,Relax,17:33:11.725769
2178,2011-01-18,17:33:14.001471,Meal_Preparation,18:41:05.499264
2183,2011-01-18,18:41:17.130283,Eating,18:47:20.22041
2184,2011-01-18,19:36:55.150654,Relax,23:45:27.378961
2190,2011-01-19,00:03:30.53275,Sleeping,04:25:05.49283
2191,2011-01-19,04:25:10.315975,Bed_to_Toilet,04:27:22.261412
2192,2011-01-19,04:27:46.675642,Sleeping,08:46:08.44655
2193,2011-01-19,08:47:25.419486,Meal_Preparation,09:05:06.542462
2195,2011-01-19,09:05:46.980663,Relax,09:58:23.410407
2197,2011-01-19,10:09:16.043923,Meal_Preparation,10:19:30.534833
2199,2011-01-19,10:19:36.838905,Eating,10:27:01.059214
2201,2011-01-19,11:12:52.811185,Relax,11:32:20.484014
2204,2011-01-19,11:42:16.975234,Leave_Home,11:42:20.969769
2205,2011-01-19,14:35:01.869691,Enter_Home,14:35:07.253694
2206,2011-01-19,14:42:38.708868,Meal_Preparation,14:54:49.258158
2208,2011-01-19,14:55:13.623399,Relax,17:47:39.690639
2211,2011-01-19,18:00:37.802307,Leave_Home,18:00:41.866849
2212,2011-01-19,19:56:23.95012,Enter_Home,19:56:27.639665
2213,2011-01-19,19:57:40.235977,Meal_Preparation,20:08:54.780416
2215,2011-01-19,20:09:14.625215,Relax,20:21:37.247976
2216,2011-01-19,20:21:41.455321,Meal_Preparation,20:24:40.678841
2217,2011-01-19,20:24:54.835158,Relax,23:36:43.452458
2219,2011-01-20,01:16:18.068757,Relax,01:26:14.182168
2220,2011-01-20,01:30:35.467509,Sleeping,07:01:46.113691
2221,2011-01-20,07:05:38.742971,Meal_Preparation,07:15:37.985365
2223,2011-01-20,07:15:57.435589,Relax,08:30:26.570484
2226,2011-01-20,08:34:10.439051,Eating,08:36:45.650751
2227,2011-01-20,08:38:40.203111,Leave_Home,08:38:45.782638
2228,2011-01-20,10:20:28.478391,Enter_Home,10:20:32.248736
2229,2011-01-20,10:29:43.268315,Meal_Preparation,10:48:09.95042
2231,2011-01-20,10:48:42.615101,Eating,10:54:03.756889
2232,2011-01-20,10:54:09.468303,Wash_Dishes,11:03:06.985468
2233,2011-01-20,11:05:41.842569,Work,11:08:35.792041
2234,2011-01-20,11:29:38.326088,Leave_Home,11:29:43.286434
2235,2011-01-20,13:30:56.025818,Enter_Home,13:31:00.689636
2236,2011-01-20,13:31:49.799579,Meal_Preparation,13:46:05.250024
2237,2011-01-20,13:46:54.958073,Relax,17:45:27.584413
2242,2011-01-20,17:48:18.190282,Meal_Preparation,18:01:41.855714
2245,2011-01-20,18:01:46.695804,Relax,18:20:35.520748
2246,2011-01-20,18:20:38.071377,Meal_Preparation,18:23:08.242219
2247,2011-01-20,18:24:16.167333,Relax,20:14:20.810797
2249,2011-01-20,20:16:19.874274,Meal_Preparation,20:20:49.979712
2250,2011-01-20,20:20:54.850763,Relax,20:51:46.112881
2252,2011-01-20,20:52:10.872339,Wash_Dishes,20:54:19.176749
2253,2011-01-20,20:54:32.31817,Relax,23:53:33.704256
2254,2011-01-21,00:04:39.471204,Sleeping,06:56:55.745075
2255,2011-01-21,07:02:47.615257,Meal_Preparation,07:15:46.896526
2257,2011-01-21,07:15:58.71245,Relax,07:42:17.21921
2259,2011-01-21,08:36:08.658933,Meal_Preparation,08:39:03.34356
2260,2011-01-21,09:07:17.505928,Leave_Home,09:07:21.945432
2261,2011-01-21,10:15:04.892225,Enter_Home,10:15:09.803875
2262,2011-01-21,10:26:15.020384,Meal_Preparation,10:29:58.506533
2263,2011-01-21,10:55:22.165117,Leave_Home,10:55:27.651136
2264,2011-01-21,14:14:25.382115,Enter_Home,14:14:30.25098
2265,2011-01-21,14:16:55.710772,Meal_Preparation,14:32:00.851133
2267,2011-01-21,14:45:33.458206,Work,16:37:08.272612
2271,2011-01-21,16:54:52.229768,Meal_Preparation,17:08:17.059566
2273,2011-01-21,17:08:25.812705,Relax,00:22:46.346079
2282,2011-01-22,01:30:49.170211,Sleeping,05:56:14.486276
2283,2011-01-22,05:56:22.171984,Bed_to_Toilet,05:59:45.197317
2284,2011-01-22,05:59:52.401838,Sleeping,07:47:39.23903
2285,2011-01-22,07:48:06.691418,Meal_Preparation,08:04:47.392729
2286,2011-01-22,08:08:03.107688,Relax,08:59:48.049508
2289,2011-01-22,09:30:24.139409,Meal_Preparation,09:36:39.694143
2291,2011-01-22,09:36:42.693206,Eating,09:40:25.005295
2292,2011-01-22,10:21:35.25284,Leave_Home,10:21:39.017879
2293,2011-01-22,13:19:05.386634,Enter_Home,13:19:10.175863
2294,2011-01-22,13:37:09.298239,Relax,14:36:12.788012
2296,2011-01-22,14:36:16.101383,Meal_Preparation,14:39:00.612829
2297,2011-01-22,14:47:56.008847,Relax,15:36:39.082461
2299,2011-01-22,16:03:53.199141,Meal_Preparation,16:07:23.192385
2300,2011-01-22,16:08:01.634207,Relax,16:30:52.849158
2301,2011-01-22,16:31:27.350022,Meal_Preparation,16:35:08.405079
2302,2011-01-22,16:35:13.129786,Relax,16:57:09.958703
2303,2011-01-22,17:05:02.332476,Meal_Preparation,17:08:03.06278
2304,2011-01-22,17:08:24.176348,Relax,17:20:01.928707
2305,2011-01-22,17:21:09.848144,Meal_Preparation,17:23:34.801877
2306,2011-01-22,17:23:36.590013,Relax,22:02:08.951764
2315,2011-01-22,22:05:23.348872,Sleeping,05:04:17.292924
2316,2011-01-23,05:09:11.944897,Meal_Preparation,05:37:14.714754
2317,2011-01-23,05:37:32.471323,Relax,05:54:06.900022
2318,2011-01-23,05:54:09.614597,Meal_Preparation,05:55:41.397312
2319,2011-01-23,05:55:49.345617,Relax,06:32:13.803933
2320,2011-01-23,06:37:03.584349,Housekeeping,07:15:18.260719
2321,2011-01-23,08:13:36.293478,Relax,08:15:25.586164
2322,2011-01-23,08:39:23.764371,Leave_Home,08:39:30.125715
2323,2011-01-23,12:20:57.794895,Enter_Home,12:21:01.336541
2324,2011-01-23,12:31:48.507008,Relax,12:50:06.872231
2325,2011-01-23,12:50:09.080216,Meal_Preparation,13:01:51.310517
2326,2011-01-23,13:02:00.645631,Relax,20:11:03.610301
2330,2011-01-23,20:12:52.421573,Meal_Preparation,20:24:49.725157
2331,2011-01-23,20:25:13.512205,Relax,20:33:33.798135
2332,2011-01-23,20:43:45.622232,Wash_Dishes,20:46:25.695616
2333,2011-01-23,20:46:30.781514,Relax,23:00:21.764306
2335,2011-01-23,23:04:16.140221,Work,23:44:17.979827
2336,2011-01-23,23:56:38.220407,Sleeping,07:55:11.084163
2337,2011-01-24,08:06:25.578413,Meal_Preparation,08:19:32.855977
2339,2011-01-24,08:19:44.069499,Relax,08:29:44.440115
2340,2011-01-24,08:29:46.339734,Meal_Preparation,08:31:41.744475
2341,2011-01-24,08:31:55.854979,Relax,10:14:59.415627
2345,2011-01-24,10:15:25.441353,Wash_Dishes,10:18:45.180011
2346,2011-01-24,10:22:52.173312,Meal_Preparation,10:24:27.684774
2347,2011-01-24,10:24:36.923518,Eating,10:28:29.710933
2348,2011-01-24,11:43:54.375075,Leave_Home,11:43:58.818498
2349,2011-01-24,13:48:45.013087,Enter_Home,13:48:50.146782
2350,2011-01-24,13:53:10.11427,Meal_Preparation,13:56:57.501927
2352,2011-01-24,13:56:58.707522,Relax,14:15:55.708476
2354,2011-01-24,14:49:09.939214,Work,15:18:03.917967
2355,2011-01-24,15:18:12.119035,Leave_Home,15:18:16.851032
2356,2011-01-24,15:22:08.961246,Enter_Home,15:22:13.395405
2357,2011-01-24,15:26:52.846207,Relax,16:15:55.781562
2358,2011-01-24,16:25:56.724587,Meal_Preparation,16:27:15.869778
2359,2011-01-24,16:27:18.041559,Relax,16:41:10.248851
2360,2011-01-24,16:41:15.73932,Meal_Preparation,16:41:35.629027
2361,2011-01-24,16:41:42.33653,Eating,16:48:39.622559
2362,2011-01-24,16:48:40.449641,Wash_Dishes,16:51:15.690647
2363,2011-01-24,16:53:11.481404,Relax,17:53:50.524859
2364,2011-01-24,17:53:54.824859,Meal_Preparation,18:02:40.835811
2365,2011-01-24,18:03:15.738841,Relax,18:15:22.696855
2366,2011-01-24,18:16:26.558313,Wash_Dishes,18:17:29.168674
2367,2011-01-24,18:33:38.920197,Meal_Preparation,18:40:16.400384
2368,2011-01-24,18:40:22.172285,Relax,02:16:17.766013
2374,2011-01-25,02:31:17.669737,Sleeping,07:50:54.121204
2375,2011-01-25,08:02:53.27927,Meal_Preparation,08:16:10.494635
2377,2011-01-25,08:16:47.72422,Relax,08:53:22.340835
2378,2011-01-25,08:57:23.743098,Meal_Preparation,11:20:34.049028
2382,2011-01-25,11:29:54.144981,Relax,12:18:17.589074
2383,2011-01-25,12:19:03.986266,Meal_Preparation,12:42:25.114701
2384,2011-01-25,12:42:40.942709,Relax,14:03:20.428055
2386,2011-01-25,14:03:30.053896,Meal_Preparation,14:18:44.896719
2387,2011-01-25,14:18:49.959908,Eating,14:21:41.012913
2388,2011-01-25,14:33:22.05365,Relax,16:52:21.230755
2392,2011-01-25,16:52:24.895608,Meal_Preparation,17:15:49.989768
2394,2011-01-25,17:16:20.954832,Relax,17:28:04.88213
2395,2011-01-25,17:28:07.710494,Meal_Preparation,18:12:06.139334
2397,2011-01-25,18:12:12.595708,Eating,18:39:35.82356
2399,2011-01-25,18:46:40.389705,Relax,19:06:32.4296
2400,2011-01-25,19:06:34.113106,Meal_Preparation,19:43:32.553667
2403,2011-01-25,19:43:36.758879,Eating,19:45:25.067314
2404,2011-01-25,19:47:17.143217,Relax,01:02:29.352992
2407,2011-01-26,01:09:10.38398,Relax,01:37:59.459857
2408,2011-01-26,08:32:41.26959,Meal_Preparation,08:37:32.382165
2409,2011-01-26,08:38:19.663473,Eating,08:43:09.258142
2410,2011-01-26,08:44:52.931007,Relax,09:32:30.717689
2412,2011-01-26,10:03:59.079854,Meal_Preparation,10:21:16.119464
2414,2011-01-26,10:22:48.788147,Eating,10:28:08.200308
2415,2011-01-26,10:28:45.369419,Relax,10:38:32.611113
2416,2011-01-26,11:22:18.304557,Meal_Preparation,11:38:15.429222
2417,2011-01-26,11:40:36.458491,Leave_Home,11:40:40.97159
2418,2011-01-26,15:02:37.590864,Enter_Home,15:02:42.420219
2419,2011-01-26,15:22:41.561823,Relax,16:34:41.810866
2421,2011-01-26,17:08:04.628686,Work,18:48:52.175974
2423,2011-01-26,18:49:54.342547,Meal_Preparation,19:02:54.104287
2426,2011-01-26,19:03:01.354517,Relax,00:53:12.396382
2435,2011-01-27,01:10:48.78017,Sleeping,06:12:55.667403
2436,2011-01-27,06:15:10.661555,Meal_Preparation,06:30:33.909906
2438,2011-01-27,06:30:41.981154,Relax,07:26:27.429233
2441,2011-01-27,08:51:36.129318,Leave_Home,08:51:40.352642
2442,2011-01-27,11:21:01.608686,Enter_Home,11:21:09.212202
2443,2011-01-27,11:23:41.269335,Meal_Preparation,11:32:28.004248
2444,2011-01-27,11:42:51.568958,Leave_Home,11:42:56.398621
2445,2011-01-27,14:09:28.830692,Enter_Home,14:09:34.020275
2446,2011-01-27,14:11:27.213992,Meal_Preparation,14:15:30.593495
2447,2011-01-27,14:16:49.042814,Relax,16:24:54.302827
2450,2011-01-27,16:52:03.274592,Leave_Home,16:52:07.943281
2451,2011-01-27,17:48:23.971312,Enter_Home,17:48:36.972975
2452,2011-01-27,17:55:36.985564,Relax,18:51:32.145325
2453,2011-01-27,18:53:27.65221,Meal_Preparation,19:11:21.75517
2454,2011-01-27,19:11:33.250772,Relax,22:18:26.998594
2459,2011-01-27,22:39:14.210941,Sleeping,07:20:22.233713
2460,2011-01-28,07:27:47.904522,Meal_Preparation,07:50:18.19544
2462,2011-01-28,07:51:18.400654,Relax,08:27:59.453543
2464,2011-01-28,09:09:36.234173,Meal_Preparation,09:15:10.488219
2465,2011-01-28,09:36:13.185609,Leave_Home,09:36:17.800113
2466,2011-01-28,10:52:43.530295,Enter_Home,10:52:47.785472
2467,2011-01-28,11:07:41.404299,Meal_Preparation,11:21:41.539747
2469,2011-01-28,11:38:30.476347,Leave_Home,11:38:34.66119
2470,2011-01-28,13:29:50.087612,Enter_Home,13:29:53.735902
2471,2011-01-28,13:44:49.819052,Relax,14:13:00.678311
2473,2011-01-28,14:24:51.293848,Leave_Home,14:24:52.133904
2474,2011-01-28,15:17:11.019856,Enter_Home,15:17:17.029462
2475,2011-01-28,15:20:11.601218,Leave_Home,15:20:16.340752
2476,2011-01-28,15:23:19.502039,Enter_Home,15:23:23.705125
2477,2011-01-28,15:39:43.790004,Meal_Preparation,16:27:04.744116
2478,2011-01-28,16:35:15.108497,Relax,16:53:39.753906
2479,2011-01-28,17:13:04.784904,Meal_Preparation,17:55:20.473002
2482,2011-01-28,18:04:29.566465,Relax,18:10:22.854566
2483,2011-01-28,18:15:07.24941,Meal_Preparation,18:41:23.510752
2485,2011-01-28,18:41:26.117325,Eating,19:25:20.525234
2487,2011-01-28,19:25:20.909759,Wash_Dishes,20:02:00.160123
2488,2011-01-28,20:06:56.523341,Relax,00:34:45.421957
2491,2011-01-29,00:40:56.838428,Sleeping,05:09:03.641332
2492,2011-01-29,05:09:11.089119,Bed_to_Toilet,05:12:00.692764
2493,2011-01-29,05:12:28.18925,Sleeping,08:28:32.981039
2494,2011-01-29,08:36:51.287794,Meal_Preparation,08:49:52.637768
2496,2011-01-29,08:51:38.517326,Relax,11:09:08.301282
2500,2011-01-29,11:10:39.566244,Meal_Preparation,11:38:54.499485
2503,2011-01-29,12:20:49.58618,Relax,12:25:44.770425
2504,2011-01-29,12:25:46.594297,Meal_Preparation,12:29:21.099343
2506,2011-01-29,12:29:38.519863,Relax,13:20:51.651217
2508,2011-01-29,13:31:06.824909,Leave_Home,13:31:11.329748
2509,2011-01-29,15:45:57.637133,Enter_Home,15:46:03.546304
2510,2011-01-29,15:48:40.468763,Meal_Preparation,15:51:22.514212
2511,2011-01-29,15:52:10.618034,Relax,16:10:04.633647
2512,2011-01-29,16:23:34.609625,Meal_Preparation,16:37:35.414955
2514,2011-01-29,16:37:40.368348,Relax,16:52:36.709451
2515,2011-01-29,17:25:09.559135,Work,18:08:26.01305
2516,2011-01-29,18:22:22.928846,Leave_Home,18:22:27.849952
2517,2011-01-29,22:02:24.850308,Enter_Home,22:02:36.311132
2518,2011-01-29,22:04:31.080232,Meal_Preparation,22:10:02.8055
2520,2011-01-29,22:10:08.316702,Relax,22:33:36.262567
2521,2011-01-29,22:33:39.003439,Meal_Preparation,22:34:23.751842
2522,2011-01-29,22:34:40.777343,Relax,23:51:58.099403
2524,2011-01-30,00:01:29.091125,Sleeping,06:02:05.829946
2525,2011-01-30,06:07:21.431764,Meal_Preparation,06:24:45.820764
2526,2011-01-30,06:26:46.058896,Relax,07:02:26.501853
